2025.03.23,22:05,3023.441,3025.899,3022.143,3025.629,1107
2025.03.23,22:20,3025.648,3025.933,3022.431,3022.893,1014
2025.03.23,22:35,3022.883,3025.611,3022.529,3025.167,804
2025.03.23,22:50,3025.146,3026.119,3024.174,3024.436,1140
2025.03.23,23:05,3024.478,3026.292,3023.267,3025.816,1007
2025.03.23,23:20,3025.791,3026.109,3024.223,3024.639,641
2025.03.23,23:35,3024.646,3025.814,3024.574,3025.740,542
2025.03.23,23:50,3025.750,3026.081,3024.681,3024.721,532
2025.03.24,00:00,3024.709,3025.461,3023.087,3024.049,1289
2025.03.24,00:15,3024.056,3024.149,3022.337,3022.787,1092
2025.03.24,00:30,3022.751,3023.336,3021.083,3021.380,1738
2025.03.24,00:45,3021.324,3021.573,3017.075,3018.471,2320
2025.03.24,01:00,3018.513,3023.510,3018.281,3023.122,2621
2025.03.24,01:15,3023.165,3023.563,3020.316,3020.889,2824
2025.03.24,01:30,3020.855,3025.616,3020.735,3023.844,2490
2025.03.24,01:45,3023.854,3024.087,3020.639,3020.961,2010
2025.03.24,02:00,3020.987,3024.477,3020.701,3023.034,2476
2025.03.24,02:15,3023.110,3023.672,3022.349,3023.221,1672
2025.03.24,02:30,3023.183,3023.392,3017.109,3017.769,2059
2025.03.24,02:45,3017.789,3018.578,3013.646,3016.283,2907
2025.03.24,03:00,3016.328,3018.073,3016.134,3017.227,1814
2025.03.24,03:15,3017.223,3019.810,3016.809,3018.042,1653
2025.03.24,03:30,3018.000,3018.624,3015.676,3018.033,1736
2025.03.24,03:45,3018.031,3018.583,3016.517,3016.999,1220
2025.03.24,04:00,3017.048,3018.564,3016.524,3017.984,1291
2025.03.24,04:15,3017.956,3019.484,3017.364,3017.988,1073
2025.03.24,04:30,3017.948,3018.450,3017.253,3018.212,806
2025.03.24,04:45,3018.211,3020.081,3017.802,3019.493,1344
2025.03.24,05:00,3019.453,3023.050,3018.997,3022.488,1420
2025.03.24,05:15,3022.491,3023.202,3022.045,3022.683,1070
2025.03.24,05:30,3022.736,3023.141,3021.150,3021.258,1996
2025.03.24,05:45,3021.306,3022.615,3020.267,3022.080,1502
2025.03.24,06:00,3021.997,3022.677,3017.877,3018.447,1735
2025.03.24,06:15,3018.350,3022.532,3017.319,3022.352,1476
2025.03.24,06:30,3022.319,3024.876,3021.651,3024.651,1520
2025.03.24,06:45,3024.691,3025.716,3024.522,3025.042,1213
2025.03.24,07:00,3025.003,3026.484,3023.930,3025.543,1896
2025.03.24,07:15,3025.515,3028.903,3024.350,3025.075,2225
2025.03.24,07:30,3025.099,3025.261,3021.454,3022.614,1924
2025.03.24,07:45,3022.583,3023.228,3020.971,3022.361,2043
2025.03.24,08:00,3022.329,3025.318,3021.839,3024.741,2167
2025.03.24,08:15,3024.730,3024.954,3022.277,3023.332,1732
2025.03.24,08:30,3023.366,3027.691,3022.665,3027.052,2238
2025.03.24,08:45,3027.133,3028.951,3026.848,3028.827,2000
2025.03.24,09:00,3028.853,3030.992,3028.471,3030.298,1891
2025.03.24,09:15,3030.257,3030.700,3028.276,3029.198,1969
2025.03.24,09:30,3029.209,3029.585,3023.909,3024.883,1590
2025.03.24,09:45,3024.846,3025.007,3022.683,3023.614,1920
2025.03.24,10:00,3023.662,3027.744,3023.436,3027.744,2114
2025.03.24,10:15,3027.768,3033.133,3026.882,3032.642,2390
2025.03.24,10:30,3032.682,3033.226,3028.067,3029.524,2117
2025.03.24,10:45,3029.518,3029.901,3027.720,3028.089,1496
2025.03.24,11:00,3028.067,3029.222,3026.682,3027.174,1743
2025.03.24,11:15,3027.143,3027.986,3026.607,3027.159,1442
2025.03.24,11:30,3027.160,3027.381,3024.347,3025.340,1414
2025.03.24,11:45,3025.287,3026.264,3024.420,3024.642,1286
2025.03.24,12:00,3024.602,3026.291,3024.161,3026.230,1842
2025.03.24,12:15,3026.327,3028.651,3026.277,3026.657,2216
2025.03.24,12:30,3026.653,3027.541,3025.030,3026.346,1786
2025.03.24,12:45,3026.338,3026.338,3022.388,3024.227,2731
2025.03.24,13:00,3024.187,3027.654,3023.641,3027.368,2746
2025.03.24,13:15,3027.397,3028.302,3023.312,3024.485,2946
2025.03.24,13:30,3024.527,3026.054,3020.914,3022.081,3552
2025.03.24,13:45,3021.861,3026.010,3019.165,3022.485,3845
2025.03.24,14:00,3022.464,3024.112,3019.997,3023.383,3719
2025.03.24,14:15,3023.379,3023.689,3015.556,3016.565,3071
2025.03.24,14:30,3016.624,3017.008,3009.087,3010.588,5856
